account_id,as_of_date,segment,risk,churned
A000810,2025-09-30,mid-market,0.0093116577641482,0
A000745,2025-09-30,smb,0.0092388741166194,0
A000141,2025-09-30,enterprise,0.0092236257391115,0
A000153,2025-09-30,smb,0.0090784979127025,0
A000901,2025-09-30,mid-market,0.0090560563927263,0
A001116,2025-09-30,enterprise,0.0089785735683963,0
A000003,2025-09-30,mid-market,0.0089345986678592,0
A000129,2025-09-30,smb,0.0089232651795008,0
A000098,2025-09-30,enterprise,0.0088011536832518,0
A000469,2025-09-30,mid-market,0.0087100699960767,0
A000661,2025-09-30,enterprise,0.0087021368275115,0
A000801,2025-09-30,mid-market,0.0086863513202803,0
A000459,2025-09-30,enterprise,0.0086173792390607,0
A001135,2025-09-30,enterprise,0.0085755764437375,0
A000656,2025-09-30,enterprise,0.0085745483690703,0
A000290,2025-09-30,smb,0.0084744534078044,0
A000425,2025-09-30,smb,0.0084168405654671,0
A000312,2025-09-30,mid-market,0.0084167150528704,0
A000946,2025-09-30,mid-market,0.008369936624333,0
A000623,2025-09-30,mid-market,0.0083491836503809,0
A000660,2025-09-30,mid-market,0.0083426611909472,0
A000891,2025-09-30,mid-market,0.0083365048144743,0
A000380,2025-09-30,mid-market,0.0083212287119017,0
A000646,2025-09-30,mid-market,0.0082898162883024,0
A001092,2025-09-30,enterprise,0.0082652198906987,0
A000148,2025-09-30,enterprise,0.0081195450727713,0
A000055,2025-09-30,mid-market,0.0080463955855194,0
A000676,2025-09-30,mid-market,0.0079205268296357,0
A000641,2025-09-30,mid-market,0.0078387984979617,0
A000444,2025-09-30,enterprise,0.0078072983780044,0
A000202,2025-09-30,mid-market,0.0077994912979113,0
A000773,2025-09-30,mid-market,0.0077383709265838,0
A000859,2025-09-30,enterprise,0.0077351860723423,0
A000368,2025-09-30,enterprise,0.0074332327646523,0
A001180,2025-09-30,mid-market,0.0071230064000712,0
A000899,2025-09-30,mid-market,0.007047122659789,0
A000829,2025-09-30,smb,0.0067833417644592,0
A000120,2025-09-30,mid-market,0.0067623728973016,0
A000604,2025-09-30,mid-market,0.0060466359594774,0
A000416,2025-09-30,mid-market,0.0052102470738995,1
