month_start,segment,plan_name,acquisition_channel,opening_mrr,new_mrr,expansion_mrr,reactivation_mrr,contraction_mrr,churned_mrr,closing_mrr
2024-04-01,enterprise,Starter,Paid Search,1511.49,546.0,35.54,0.0,0.0,0.0,2093.03
2024-04-01,enterprise,Starter,Partner,842.4,0.0,103.74,0.0,136.5,0.0,809.64
2024-04-01,mid-market,Enterprise,Events,40721.7,6705.0,0.0,0.0,0.0,0.0,47426.7
2024-04-01,mid-market,Enterprise,Organic,38307.9,0.0,2208.18,0.0,0.0,0.0,40516.08
2024-04-01,mid-market,Enterprise,Outbound,69501.05,0.0,0.0,0.0,0.0,0.0,69501.05
2024-04-01,mid-market,Enterprise,Partner,89677.88,0.0,0.0,0.0,0.0,10409.51,79268.37
2024-04-01,mid-market,Growth,Events,11356.25,0.0,0.0,0.0,0.0,0.0,11356.25
2024-04-01,mid-market,Growth,Organic,15926.4,5451.0,0.0,0.0,0.0,0.0,21377.4
2024-04-01,mid-market,Growth,Outbound,20255.6,0.0,0.0,0.0,0.0,0.0,20255.6
2024-04-01,mid-market,Growth,Paid Search,38714.85,6730.8,474.0,0.0,0.0,0.0,45919.65
2024-04-01,mid-market,Growth,Partner,19195.03,1564.2,0.0,0.0,0.0,0.0,20759.23
2024-04-01,mid-market,Starter,Events,1610.31,185.25,0.0,0.0,0.0,0.0,1795.56
2024-04-01,mid-market,Starter,Organic,2156.7,429.0,0.0,0.0,0.0,0.0,2585.7
2024-04-01,mid-market,Starter,Outbound,4677.8,265.2,92.14,0.0,0.0,402.77,4632.37
2024-04-01,mid-market,Starter,Paid Search,4955.98,0.0,42.12,0.0,0.0,0.0,4998.1
2024-04-01,mid-market,Starter,Partner,3070.28,0.0,0.0,0.0,46.31,0.0,3023.97
2024-04-01,smb,Enterprise,Events,64926.75,0.0,0.0,0.0,0.0,0.0,64926.75
2024-04-01,smb,Enterprise,Organic,20264.0,0.0,0.0,0.0,0.0,0.0,20264.0
2024-04-01,smb,Enterprise,Outbound,98958.35,0.0,0.0,0.0,0.0,0.0,98958.35
2024-04-01,smb,Enterprise,Paid Search,61022.95,0.0,0.0,0.0,0.0,0.0,61022.95
2024-04-01,smb,Enterprise,Partner,67646.0,0.0,1490.0,0.0,0.0,0.0,69136.0
2024-04-01,smb,Growth,Events,27096.11,0.0,177.75,0.0,0.0,0.0,27273.86
2024-04-01,smb,Growth,Organic,23853.42,0.0,0.0,0.0,0.0,0.0,23853.42
2024-04-01,smb,Growth,Outbound,18939.47,2844.0,300.2,0.0,0.0,0.0,22083.67
2024-04-01,smb,Growth,Paid Search,28812.09,1896.0,0.0,0.0,0.0,0.0,30708.09
2024-04-01,smb,Growth,Partner,29020.25,0.0,0.0,0.0,0.0,0.0,29020.25
2024-04-01,smb,Starter,Events,5300.89,0.0,35.1,0.0,58.5,0.0,5277.49
2024-04-01,smb,Starter,Organic,5102.08,364.65,103.19,0.0,46.31,0.0,5523.61
2024-04-01,smb,Starter,Outbound,6019.65,195.0,115.05,0.0,0.0,0.0,6329.7
2024-04-01,smb,Starter,Paid Search,6085.37,834.6,0.0,0.0,68.25,0.0,6851.72
2024-04-01,smb,Starter,Partner,6694.97,565.5,150.15,0.0,0.0,0.0,7410.62
2024-05-01,enterprise,Enterprise,Events,39452.22,0.0,0.0,0.0,0.0,0.0,39452.22
2024-05-01,enterprise,Enterprise,Organic,0.0,7375.5,0.0,0.0,0.0,0.0,7375.5
2024-05-01,enterprise,Enterprise,Paid Search,10132.0,0.0,0.0,0.0,0.0,0.0,10132.0
2024-05-01,enterprise,Enterprise,Partner,19638.2,0.0,0.0,0.0,0.0,0.0,19638.2
2024-05-01,enterprise,Growth,Events,1919.7,0.0,0.0,0.0,0.0,0.0,1919.7
2024-05-01,enterprise,Growth,Organic,4616.76,0.0,0.0,0.0,0.0,0.0,4616.76
2024-05-01,enterprise,Growth,Outbound,8133.05,1580.0,201.45,0.0,0.0,0.0,9914.5
2024-05-01,enterprise,Growth,Paid Search,7386.5,0.0,394.01,0.0,296.25,0.0,7484.26
2024-05-01,enterprise,Growth,Partner,0.0,1493.1,0.0,0.0,0.0,0.0,1493.1
2024-05-01,enterprise,Starter,Events,3342.46,0.0,0.0,0.0,0.0,0.0,3342.46
2024-05-01,enterprise,Starter,Organic,610.35,0.0,0.0,0.0,0.0,0.0,610.35
2024-05-01,enterprise,Starter,Outbound,2300.71,195.0,0.0,0.0,0.0,0.0,2495.71
2024-05-01,enterprise,Starter,Paid Search,2093.03,0.0,56.16,0.0,53.31,0.0,2095.88
2024-05-01,enterprise,Starter,Partner,809.64,0.0,80.03,0.0,0.0,0.0,889.67
2024-05-01,mid-market,Enterprise,Events,47426.7,0.0,0.0,0.0,0.0,0.0,47426.7
2024-05-01,mid-market,Enterprise,Organic,40516.08,7450.0,2607.5,0.0,0.0,0.0,50573.58
2024-05-01,mid-market,Enterprise,Outbound,69501.05,0.0,0.0,0.0,0.0,0.0,69501.05
2024-05-01,mid-market,Enterprise,Paid Search,0.0,8642.0,0.0,0.0,0.0,0.0,8642.0
2024-05-01,mid-market,Enterprise,Partner,79268.37,0.0,0.0,0.0,3613.25,0.0,75655.12
2024-05-01,mid-market,Growth,Events,11356.25,1343.0,0.0,0.0,0.0,0.0,12699.25
2024-05-01,mid-market,Growth,Organic,21377.4,1919.7,0.0,0.0,493.75,0.0,22803.35
2024-05-01,mid-market,Growth,Outbound,20255.6,1141.55,840.56,0.0,444.38,0.0,21793.33
2024-05-01,mid-market,Growth,Paid Search,45919.65,0.0,0.0,0.0,0.0,0.0,45919.65
2024-05-01,mid-market,Growth,Partner,20759.23,0.0,1196.85,0.0,0.0,0.0,21956.08
2024-05-01,mid-market,Starter,Events,1795.56,0.0,0.0,0.0,0.0,0.0,1795.56
2024-05-01,mid-market,Starter,Organic,2585.7,858.0,85.8,0.0,0.0,0.0,3529.5
2024-05-01,mid-market,Starter,Outbound,4632.37,315.9,0.0,0.0,0.0,0.0,4948.27
2024-05-01,mid-market,Starter,Paid Search,4998.1,869.7,0.0,0.0,0.0,0.0,5867.8
2024-05-01,mid-market,Starter,Partner,3023.97,546.0,0.0,0.0,0.0,0.0,3569.97
2024-05-01,smb,Enterprise,Events,64926.75,7509.6,0.0,0.0,0.0,0.0,72436.35
2024-05-01,smb,Enterprise,Organic,20264.0,7450.0,0.0,0.0,0.0,0.0,27714.0
2024-05-01,smb,Enterprise,Outbound,98958.35,0.0,3801.74,0.0,0.0,0.0,102760.09
2024-05-01,smb,Enterprise,Paid Search,61022.95,0.0,0.0,0.0,0.0,0.0,61022.95
2024-05-01,smb,Enterprise,Partner,69136.0,8493.0,0.0,0.0,0.0,0.0,77629.0
2024-05-01,smb,Growth,Events,27273.86,6181.75,0.0,0.0,0.0,0.0,33455.61
2024-05-01,smb,Growth,Organic,23853.42,2346.3,0.0,0.0,0.0,0.0,26199.72
2024-05-01,smb,Growth,Outbound,22083.67,5103.4,0.0,0.0,0.0,0.0,27187.07
2024-05-01,smb,Growth,Paid Search,30708.09,2433.2,842.54,0.0,497.7,0.0,33486.13
2024-05-01,smb,Growth,Partner,29020.25,2765.0,0.0,0.0,0.0,1692.18,30093.07
2024-05-01,smb,Starter,Events,5277.49,702.0,44.46,0.0,52.65,0.0,5971.3
2024-05-01,smb,Starter,Organic,5523.61,351.0,144.3,0.0,0.0,0.0,6018.91
2024-05-01,smb,Starter,Outbound,6329.7,273.0,134.55,0.0,0.0,0.0,6737.25
2024-05-01,smb,Starter,Paid Search,6851.72,273.0,0.0,0.0,0.0,312.0,6812.72
2024-05-01,smb,Starter,Partner,7410.62,0.0,0.0,0.0,122.85,0.0,7287.77
2024-06-01,enterprise,Enterprise,Events,39452.22,0.0,0.0,0.0,0.0,0.0,39452.22
2024-06-01,enterprise,Enterprise,Organic,7375.5,0.0,0.0,0.0,0.0,0.0,7375.5
2024-06-01,enterprise,Enterprise,Paid Search,10132.0,0.0,0.0,0.0,0.0,0.0,10132.0
2024-06-01,enterprise,Enterprise,Partner,19638.2,0.0,0.0,0.0,0.0,0.0,19638.2
2024-06-01,enterprise,Growth,Events,1919.7,0.0,383.94,0.0,0.0,0.0,2303.64
2024-06-01,enterprise,Growth,Organic,4616.76,0.0,0.0,0.0,0.0,0.0,4616.76
2024-06-01,enterprise,Growth,Outbound,9914.5,0.0,0.0,0.0,0.0,0.0,9914.5
2024-06-01,enterprise,Growth,Paid Search,7484.26,0.0,472.82,0.0,0.0,0.0,7957.08
2024-06-01,enterprise,Growth,Partner,1493.1,0.0,0.0,0.0,0.0,0.0,1493.1
2024-06-01,enterprise,Starter,Events,3342.46,0.0,0.0,0.0,0.0,0.0,3342.46
2024-06-01,enterprise,Starter,Organic,610.35,0.0,0.0,0.0,0.0,0.0,610.35
2024-06-01,enterprise,Starter,Outbound,2495.71,0.0,39.0,0.0,0.0,0.0,2534.71
2024-06-01,enterprise,Starter,Paid Search,2095.88,468.0,0.0,0.0,0.0,0.0,2563.88
2024-06-01,enterprise,Starter,Partner,889.67,175.5,81.9,0.0,0.0,0.0,1147.07
2024-06-01,mid-market,Enterprise,Events,47426.7,0.0,0.0,0.0,0.0,0.0,47426.7
2024-06-01,mid-market,Enterprise,Organic,50573.58,0.0,0.0,0.0,2514.38,0.0,48059.2
2024-06-01,mid-market,Enterprise,Outbound,69501.05,6705.0,0.0,0.0,0.0,0.0,76206.05
2024-06-01,mid-market,Enterprise,Paid Search,8642.0,0.0,0.0,0.0,0.0,0.0,8642.0
2024-06-01,mid-market,Enterprise,Partner,75655.12,0.0,2562.8,0.0,0.0,0.0,78217.92
2024-06-01,mid-market,Growth,Events,12699.25,1659.0,0.0,0.0,0.0,0.0,14358.25
2024-06-01,mid-market,Growth,Organic,22803.35,0.0,268.6,0.0,0.0,0.0,23071.95
2024-06-01,mid-market,Growth,Outbound,21793.33,1919.7,0.0,0.0,0.0,0.0,23713.03
2024-06-01,mid-market,Growth,Paid Search,45919.65,3871.0,858.53,0.0,0.0,0.0,50649.18
2024-06-01,mid-market,Growth,Partner,21956.08,2133.0,547.47,0.0,0.0,0.0,24636.55
2024-06-01,mid-market,Starter,Events,1795.56,405.6,87.36,0.0,0.0,0.0,2288.52
2024-06-01,mid-market,Starter,Organic,3529.5,234.0,0.0,0.0,0.0,0.0,3763.5
2024-06-01,mid-market,Starter,Outbound,4948.27,390.0,0.0,0.0,0.0,0.0,5338.27
2024-06-01,mid-market,Starter,Paid Search,5867.8,0.0,0.0,0.0,111.93,0.0,5755.87
2024-06-01,mid-market,Starter,Partner,3569.97,195.0,0.0,0.0,0.0,0.0,3764.97
2024-06-01,smb,Enterprise,Events,72436.35,0.0,0.0,0.0,0.0,7450.0,64986.35
2024-06-01,smb,Enterprise,Organic,27714.0,12069.0,0.0,0.0,0.0,0.0,39783.0
2024-06-01,smb,Enterprise,Outbound,102760.09,0.0,0.0,0.0,0.0,0.0,102760.09
2024-06-01,smb,Enterprise,Paid Search,61022.95,0.0,5319.3,0.0,0.0,0.0,66342.25
2024-06-01,smb,Enterprise,Partner,77629.0,0.0,0.0,0.0,0.0,0.0,77629.0
2024-06-01,smb,Growth,Events,33455.61,0.0,0.0,0.0,0.0,1738.0,31717.61
2024-06-01,smb,Growth,Organic,26199.72,1279.8,300.2,0.0,0.0,0.0,27779.72
2024-06-01,smb,Growth,Outbound,27187.07,0.0,0.0,0.0,0.0,0.0,27187.07
2024-06-01,smb,Growth,Paid Search,33486.13,1896.0,0.0,0.0,0.0,0.0,35382.13
2024-06-01,smb,Growth,Partner,30093.07,1580.0,608.3,0.0,770.25,1580.0,29931.12
2024-06-01,smb,Starter,Events,5971.3,312.0,142.55,0.0,0.0,527.76,5898.09
2024-06-01,smb,Starter,Organic,6018.91,312.0,0.0,0.0,34.74,0.0,6296.17
2024-06-01,smb,Starter,Outbound,6737.25,585.0,0.0,0.0,102.38,0.0,7219.87
2024-06-01,smb,Starter,Paid Search,6812.72,312.0,68.25,0.0,0.0,210.6,6982.37
2024-06-01,smb,Starter,Partner,7287.77,696.15,0.0,0.0,94.77,0.0,7889.15
2024-07-01,enterprise,Enterprise,Events,39452.22,0.0,0.0,0.0,0.0,0.0,39452.22
2024-07-01,enterprise,Enterprise,Organic,7375.5,0.0,0.0,0.0,0.0,0.0,7375.5
2024-07-01,enterprise,Enterprise,Outbound,0.0,9252.9,0.0,0.0,0.0,0.0,9252.9
2024-07-01,enterprise,Enterprise,Paid Search,10132.0,0.0,0.0,0.0,0.0,0.0,10132.0
2024-07-01,enterprise,Enterprise,Partner,19638.2,0.0,0.0,0.0,0.0,0.0,19638.2
2024-07-01,enterprise,Growth,Events,2303.64,0.0,0.0,0.0,0.0,0.0,2303.64
2024-07-01,enterprise,Growth,Organic,4616.76,0.0,0.0,0.0,0.0,0.0,4616.76
2024-07-01,enterprise,Growth,Outbound,9914.5,0.0,0.0,0.0,0.0,0.0,9914.5
2024-07-01,enterprise,Growth,Paid Search,7957.08,0.0,0.0,0.0,0.0,0.0,7957.08
2024-07-01,enterprise,Growth,Partner,1493.1,0.0,0.0,0.0,0.0,0.0,1493.1
2024-07-01,enterprise,Starter,Events,3342.46,312.0,0.0,0.0,0.0,195.0,3459.46
2024-07-01,enterprise,Starter,Organic,610.35,468.0,0.0,0.0,0.0,0.0,1078.35
2024-07-01,enterprise,Starter,Outbound,2534.71,234.0,0.0,0.0,0.0,0.0,2768.71
2024-07-01,enterprise,Starter,Paid Search,2563.88,0.0,0.0,0.0,0.0,0.0,2563.88
2024-07-01,enterprise,Starter,Partner,1147.07,0.0,0.0,0.0,0.0,0.0,1147.07
2024-07-01,mid-market,Enterprise,Events,47426.7,0.0,1849.09,0.0,0.0,0.0,49275.79
2024-07-01,mid-market,Enterprise,Organic,48059.2,0.0,2649.82,0.0,0.0,0.0,50709.02
2024-07-01,mid-market,Enterprise,Outbound,76206.05,0.0,2124.14,0.0,0.0,0.0,78330.19
2024-07-01,mid-market,Enterprise,Paid Search,8642.0,0.0,0.0,0.0,0.0,0.0,8642.0
2024-07-01,mid-market,Enterprise,Partner,78217.92,8351.45,0.0,0.0,0.0,0.0,86569.37
2024-07-01,mid-market,Growth,Events,14358.25,0.0,470.05,0.0,0.0,0.0,14828.3
2024-07-01,mid-market,Growth,Organic,23071.95,4029.0,1011.2,0.0,0.0,0.0,28112.15
2024-07-01,mid-market,Growth,Outbound,23713.03,0.0,0.0,0.0,0.0,0.0,23713.03
2024-07-01,mid-market,Growth,Paid Search,50649.18,0.0,0.0,0.0,391.05,0.0,50258.13
2024-07-01,mid-market,Growth,Partner,24636.55,3444.4,0.0,0.0,469.26,0.0,27611.69
2024-07-01,mid-market,Starter,Events,2288.52,390.0,0.0,0.0,0.0,0.0,2678.52
2024-07-01,mid-market,Starter,Organic,3763.5,949.65,0.0,0.0,0.0,0.0,4713.15
2024-07-01,mid-market,Starter,Outbound,5338.27,982.8,68.25,0.0,78.98,0.0,6310.34
2024-07-01,mid-market,Starter,Paid Search,5755.87,0.0,70.2,0.0,187.2,0.0,5638.87
2024-07-01,mid-market,Starter,Partner,3764.97,234.0,0.0,0.0,0.0,0.0,3998.97
2024-07-01,smb,Enterprise,Events,64986.35,0.0,6889.76,0.0,0.0,0.0,71876.11
2024-07-01,smb,Enterprise,Organic,39783.0,0.0,0.0,0.0,0.0,0.0,39783.0
2024-07-01,smb,Enterprise,Outbound,102760.09,0.0,0.0,0.0,0.0,0.0,102760.09
2024-07-01,smb,Enterprise,Paid Search,66342.25,8642.0,0.0,0.0,0.0,0.0,74984.25
2024-07-01,smb,Enterprise,Partner,77629.0,0.0,0.0,0.0,0.0,0.0,77629.0
2024-07-01,smb,Growth,Events,31717.61,2792.65,0.0,0.0,0.0,0.0,34510.26
2024-07-01,smb,Growth,Organic,27779.72,1066.5,543.36,0.0,0.0,3340.28,26049.3
2024-07-01,smb,Growth,Outbound,27187.07,3792.0,1172.36,0.0,0.0,0.0,32151.43
2024-07-01,smb,Growth,Paid Search,35382.13,0.0,228.31,0.0,0.0,0.0,35610.44
2024-07-01,smb,Growth,Partner,29931.12,4621.5,0.0,0.0,0.0,0.0,34552.62
2024-07-01,smb,Starter,Events,5898.09,780.0,0.0,0.0,0.0,0.0,6678.09
2024-07-01,smb,Starter,Organic,6296.17,351.0,0.0,0.0,0.0,0.0,6647.17
2024-07-01,smb,Starter,Outbound,7219.87,967.2,0.0,0.0,0.0,0.0,8187.07
2024-07-01,smb,Starter,Paid Search,6982.37,185.25,187.2,0.0,0.0,0.0,7354.82
2024-07-01,smb,Starter,Partner,7889.15,421.2,148.24,0.0,0.0,0.0,8458.59
2024-08-01,enterprise,Enterprise,Events,39452.22,0.0,0.0,0.0,0.0,0.0,39452.22
2024-08-01,enterprise,Enterprise,Organic,7375.5,0.0,0.0,0.0,0.0,0.0,7375.5
2024-08-01,enterprise,Enterprise,Outbound,9252.9,0.0,0.0,0.0,0.0,0.0,9252.9
2024-08-01,enterprise,Enterprise,Paid Search,10132.0,0.0,0.0,0.0,0.0,0.0,10132.0
2024-08-01,enterprise,Enterprise,Partner,19638.2,10579.0,0.0,0.0,0.0,0.0,30217.2
2024-08-01,enterprise,Growth,Events,2303.64,1185.0,0.0,0.0,0.0,0.0,3488.64
2024-08-01,enterprise,Growth,Organic,4616.76,1580.0,0.0,0.0,0.0,0.0,6196.76
2024-08-01,enterprise,Growth,Outbound,9914.5,0.0,0.0,0.0,0.0,0.0,9914.5
2024-08-01,enterprise,Growth,Paid Search,7957.08,0.0,0.0,0.0,0.0,0.0,7957.08
2024-08-01,enterprise,Growth,Partner,1493.1,0.0,0.0,0.0,0.0,0.0,1493.1
2024-08-01,enterprise,Starter,Events,3459.46,0.0,0.0,0.0,0.0,0.0,3459.46
2024-08-01,enterprise,Starter,Organic,1078.35,429.0,0.0,0.0,0.0,210.6,1296.75
2024-08-01,enterprise,Starter,Outbound,2768.71,0.0,0.0,0.0,0.0,0.0,2768.71
2024-08-01,enterprise,Starter,Paid Search,2563.88,0.0,67.39,0.0,0.0,0.0,2631.27
2024-08-01,enterprise,Starter,Partner,1147.07,195.0,98.28,0.0,0.0,0.0,1440.35
2024-08-01,mid-market,Enterprise,Events,49275.79,0.0,2218.91,0.0,0.0,0.0,51494.7
2024-08-01,mid-market,Enterprise,Organic,50709.02,6705.0,0.0,0.0,0.0,0.0,57414.02
2024-08-01,mid-market,Enterprise,Outbound,78330.19,0.0,5798.63,0.0,2726.7,0.0,81402.12
2024-08-01,mid-market,Enterprise,Paid Search,8642.0,0.0,0.0,0.0,0.0,0.0,8642.0
2024-08-01,mid-market,Enterprise,Partner,86569.37,0.0,0.0,0.0,0.0,0.0,86569.37
2024-08-01,mid-market,Growth,Events,14828.3,0.0,634.57,0.0,0.0,0.0,15462.87
2024-08-01,mid-market,Growth,Organic,28112.15,1185.0,0.0,0.0,0.0,0.0,29297.15
2024-08-01,mid-market,Growth,Outbound,23713.03,3713.0,0.0,0.0,0.0,0.0,27426.03
2024-08-01,mid-market,Growth,Paid Search,50258.13,1564.2,255.96,0.0,0.0,0.0,52078.29
2024-08-01,mid-market,Growth,Partner,27611.69,2820.3,1196.85,0.0,355.5,0.0,31273.34
2024-08-01,mid-market,Starter,Events,2678.52,0.0,0.0,0.0,0.0,0.0,2678.52
2024-08-01,mid-market,Starter,Organic,4713.15,663.0,46.8,0.0,0.0,0.0,5422.95
2024-08-01,mid-market,Starter,Outbound,6310.34,0.0,65.52,0.0,0.0,0.0,6375.86
2024-08-01,mid-market,Starter,Paid Search,5638.87,780.0,0.0,0.0,0.0,0.0,6418.87
2024-08-01,mid-market,Starter,Partner,3998.97,0.0,0.0,0.0,0.0,0.0,3998.97
2024-08-01,smb,Enterprise,Events,71876.11,0.0,0.0,0.0,0.0,0.0,71876.11
2024-08-01,smb,Enterprise,Organic,39783.0,0.0,0.0,0.0,0.0,0.0,39783.0
2024-08-01,smb,Enterprise,Outbound,102760.09,0.0,2205.2,0.0,0.0,0.0,104965.29
2024-08-01,smb,Enterprise,Paid Search,74984.25,16732.7,0.0,0.0,0.0,0.0,91716.95
2024-08-01,smb,Enterprise,Partner,77629.0,0.0,0.0,0.0,0.0,0.0,77629.0
2024-08-01,smb,Growth,Events,34510.26,5727.5,0.0,0.0,0.0,1185.0,39052.76
2024-08-01,smb,Growth,Organic,26049.3,2607.0,0.0,0.0,0.0,0.0,28656.3
2024-08-01,smb,Growth,Outbound,32151.43,0.0,0.0,0.0,0.0,0.0,32151.43
2024-08-01,smb,Growth,Paid Search,35610.44,0.0,0.0,0.0,0.0,1823.72,33786.72
2024-08-01,smb,Growth,Partner,34552.62,2749.2,0.0,0.0,0.0,0.0,37301.82
2024-08-01,smb,Starter,Events,6678.09,507.0,0.0,0.0,0.0,252.72,6932.37
2024-08-01,smb,Starter,Organic,6647.17,195.0,195.88,0.0,0.0,0.0,7038.05
2024-08-01,smb,Starter,Outbound,8187.07,468.0,154.05,0.0,148.2,0.0,8660.92
2024-08-01,smb,Starter,Paid Search,7354.82,0.0,222.5,0.0,0.0,0.0,7577.32
2024-08-01,smb,Starter,Partner,8458.59,0.0,131.98,0.0,0.0,0.0,8590.57
2024-09-01,enterprise,Enterprise,Events,39452.22,0.0,0.0,0.0,0.0,0.0,39452.22
2024-09-01,enterprise,Enterprise,Organic,7375.5,0.0,0.0,0.0,0.0,0.0,7375.5
2024-09-01,enterprise,Enterprise,Outbound,9252.9,17135.0,0.0,0.0,0.0,0.0,26387.9
2024-09-01,enterprise,Enterprise,Paid Search,10132.0,0.0,0.0,0.0,0.0,0.0,10132.0
2024-09-01,enterprise,Enterprise,Partner,30217.2,0.0,0.0,0.0,0.0,0.0,30217.2
2024-09-01,enterprise,Growth,Events,3488.64,1185.0,0.0,0.0,0.0,0.0,4673.64
2024-09-01,enterprise,Growth,Organic,6196.76,1350.9,0.0,0.0,0.0,0.0,7547.66
2024-09-01,enterprise,Growth,Outbound,9914.5,0.0,0.0,0.0,0.0,0.0,9914.5
2024-09-01,enterprise,Growth,Paid Search,7957.08,1185.0,0.0,0.0,0.0,0.0,9142.08
2024-09-01,enterprise,Growth,Partner,1493.1,3476.0,0.0,0.0,0.0,0.0,4969.1
2024-09-01,enterprise,Starter,Events,3459.46,0.0,0.0,0.0,0.0,0.0,3459.46
2024-09-01,enterprise,Starter,Organic,1296.75,273.0,81.9,0.0,0.0,0.0,1651.65
2024-09-01,enterprise,Starter,Outbound,2768.71,0.0,0.0,0.0,0.0,0.0,2768.71
2024-09-01,enterprise,Starter,Paid Search,2631.27,0.0,0.0,0.0,0.0,0.0,2631.27
2024-09-01,enterprise,Starter,Partner,1440.35,0.0,0.0,0.0,0.0,0.0,1440.35
2024-09-01,mid-market,Enterprise,Events,51494.7,0.0,0.0,0.0,0.0,0.0,51494.7
2024-09-01,mid-market,Enterprise,Organic,57414.02,0.0,0.0,0.0,0.0,0.0,57414.02
2024-09-01,mid-market,Enterprise,Outbound,81402.12,6705.0,0.0,0.0,0.0,0.0,88107.12
2024-09-01,mid-market,Enterprise,Paid Search,8642.0,0.0,0.0,0.0,0.0,0.0,8642.0
2024-09-01,mid-market,Enterprise,Partner,86569.37,0.0,3075.36,0.0,0.0,0.0,89644.73
2024-09-01,mid-market,Growth,Events,15462.87,1975.0,0.0,0.0,0.0,0.0,17437.87
2024-09-01,mid-market,Growth,Organic,29297.15,0.0,0.0,0.0,0.0,0.0,29297.15
2024-09-01,mid-market,Growth,Outbound,27426.03,0.0,553.0,0.0,0.0,0.0,27979.03
2024-09-01,mid-market,Growth,Paid Search,52078.29,0.0,0.0,0.0,296.25,0.0,51782.04
2024-09-01,mid-market,Growth,Partner,31273.34,0.0,0.0,0.0,0.0,0.0,31273.34
2024-09-01,mid-market,Starter,Events,2678.52,296.4,0.0,0.0,84.24,0.0,2890.68
2024-09-01,mid-market,Starter,Organic,5422.95,429.0,198.9,0.0,0.0,0.0,6050.85
2024-09-01,mid-market,Starter,Outbound,6375.86,975.0,82.92,0.0,120.02,0.0,7313.76
2024-09-01,mid-market,Starter,Paid Search,6418.87,380.25,68.25,0.0,47.38,0.0,6819.99
2024-09-01,mid-market,Starter,Partner,3998.97,0.0,0.0,0.0,0.0,0.0,3998.97
2024-09-01,smb,Enterprise,Events,71876.11,7241.4,0.0,0.0,0.0,0.0,79117.51
2024-09-01,smb,Enterprise,Organic,39783.0,0.0,4306.1,0.0,0.0,0.0,44089.1
2024-09-01,smb,Enterprise,Outbound,104965.29,0.0,0.0,0.0,0.0,15049.0,89916.29
2024-09-01,smb,Enterprise,Paid Search,91716.95,16241.0,0.0,0.0,0.0,0.0,107957.95
2024-09-01,smb,Enterprise,Partner,77629.0,36803.0,0.0,0.0,0.0,0.0,114432.0
2024-09-01,smb,Growth,Events,39052.76,0.0,414.75,0.0,0.0,0.0,39467.51
2024-09-01,smb,Growth,Organic,28656.3,1208.7,447.93,0.0,0.0,0.0,30312.93
2024-09-01,smb,Growth,Outbound,32151.43,0.0,0.0,0.0,0.0,0.0,32151.43
2024-09-01,smb,Growth,Paid Search,33786.72,0.0,270.18,0.0,0.0,0.0,34056.9
2024-09-01,smb,Growth,Partner,37301.82,0.0,303.36,0.0,296.25,1659.0,35649.93
2024-09-01,smb,Starter,Events,6932.37,0.0,196.95,0.0,0.0,0.0,7129.32
2024-09-01,smb,Starter,Organic,7038.05,487.5,44.46,0.0,0.0,273.0,7297.01
2024-09-01,smb,Starter,Outbound,8660.92,312.0,53.04,0.0,43.88,0.0,8982.08
2024-09-01,smb,Starter,Paid Search,7577.32,0.0,52.65,0.0,0.0,0.0,7629.97
2024-09-01,smb,Starter,Partner,8590.57,612.3,0.0,0.0,0.0,0.0,9202.87
2024-10-01,enterprise,Enterprise,Events,39452.22,0.0,0.0,0.0,0.0,0.0,39452.22
2024-10-01,enterprise,Enterprise,Organic,7375.5,0.0,0.0,0.0,0.0,0.0,7375.5
2024-10-01,enterprise,Enterprise,Outbound,26387.9,0.0,0.0,0.0,0.0,0.0,26387.9
2024-10-01,enterprise,Enterprise,Paid Search,10132.0,0.0,0.0,0.0,2533.0,0.0,7599.0
2024-10-01,enterprise,Enterprise,Partner,30217.2,0.0,0.0,0.0,1741.44,0.0,28475.76
2024-10-01,enterprise,Growth,Events,4673.64,3033.6,0.0,0.0,0.0,0.0,7707.24
2024-10-01,enterprise,Growth,Organic,7547.66,0.0,701.16,0.0,0.0,0.0,8248.82
2024-10-01,enterprise,Growth,Outbound,9914.5,0.0,0.0,0.0,0.0,1185.0,8729.5
2024-10-01,enterprise,Growth,Paid Search,9142.08,0.0,0.0,0.0,0.0,0.0,9142.08
2024-10-01,enterprise,Growth,Partner,4969.1,0.0,0.0,0.0,0.0,0.0,4969.1
2024-10-01,enterprise,Starter,Events,3459.46,0.0,109.2,0.0,0.0,0.0,3568.66
2024-10-01,enterprise,Starter,Organic,1651.65,0.0,0.0,0.0,0.0,0.0,1651.65
2024-10-01,enterprise,Starter,Outbound,2768.71,0.0,0.0,0.0,0.0,0.0,2768.71
2024-10-01,enterprise,Starter,Paid Search,2631.27,0.0,61.43,0.0,0.0,0.0,2692.7
2024-10-01,enterprise,Starter,Partner,1440.35,0.0,0.0,0.0,0.0,0.0,1440.35
2024-10-01,mid-market,Enterprise,Events,51494.7,0.0,0.0,0.0,0.0,0.0,51494.7
2024-10-01,mid-market,Enterprise,Organic,57414.02,0.0,0.0,0.0,0.0,8791.0,48623.02
2024-10-01,mid-market,Enterprise,Outbound,88107.12,8344.0,0.0,0.0,0.0,0.0,96451.12
2024-10-01,mid-market,Enterprise,Paid Search,8642.0,0.0,0.0,0.0,0.0,0.0,8642.0
2024-10-01,mid-market,Enterprise,Partner,89644.73,7450.0,0.0,0.0,0.0,0.0,97094.73
